id,name,description,detail,summary,category,price,brand,promotion,quantity,view,created_at,updated_at
75,Laptop MSI Modern 14 B5M 204VN - Cũ Đẹp,"Mua laptop MSI Modern 14 B5M 204VN cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: AMD Radeon Graphics
- Dung lượng RAM: 16GB
- Loại RAM: DDR4 8GB (1 x 8GB) 3200MHz; 1 slots, up to 32GB
- Số khe ram: 2 khe (tối đa 64GB)
- Ổ cứng: 512GB SSD NVMe M.2 PCIe Gen 3 x4
- Kích thước màn hình: 14 inches
- Pin: 3 Cell, 39Whrs
- Hệ điều hành: Windows 11 SL 64 Bit
- Độ phân giải màn hình: 1920 x 1080 pixels (FullHD)
- Loại CPU: AMD Ryzen 5 5500U
- Cổng giao tiếp: 2x Type-C USB3.1 Gen1 2x Type-A USB3.1 Gen1 1x SD (XC/HC) 1x (4K @ 6Hz) HDMI","Mua laptop MSI Modern 14 B5M 204VN cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,7290000,MSI,2,194,0,2025-10-22 09:38:24,2026-03-29 12:13:07
76,Laptop MSI Prestige 14 AI Studio C1UDXG-058VN - Cũ Xước Cấn,"Mua ngay Laptop MSI Prestige 14 AI Studio C1UDXG-058VN cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Chip AI: Intel AI Boost
- Loại card đồ họa: NVIDIA GeForce RTX 3050 6GB
- Dung lượng RAM: 16GB
- Loại RAM: DDR5-5600 2800(5600)MHz
- Số khe ram: 2 khe (1 x 16GB, Tối đa 32GB)
- Ổ cứng: 1TB NVMe SSD PCIe Gen4
- Kích thước màn hình: 14 inches
- Công nghệ màn hình: Màn hình chống chóiĐộ phủ màu 100%sRGB
- Pin: 4-Cell 90 Whrs
- Hệ điều hành: Windows 11 Home
- Độ phân giải màn hình: 1920 x 1200 pixels (FullHD+)
- Loại CPU: Intel Core Ultra 7 155H 16 lõi (6 P-cores + 8 E-cores + 2 Low Power E-cores), Max Turbo Frequency 4.8 GHz
- Cổng giao tiếp: 1x RJ45 1x Type-C (USB3.2 Gen 2 / DisplayPort/ Power Delivery 3.1) 1x Type-A USB3.2 Gen 2 1x HDMI 2.1 (8K @ 60Hz / 4K @ 120Hz)1x Mic-in/Headphone-out Combo Jack","Mua ngay Laptop MSI Prestige 14 AI Studio C1UDXG-058VN cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,19190000,MSI,0,113,0,2026-01-24 19:44:59,2026-03-29 12:13:07
77,Laptop MSI Vector 16 HX AI A2XWHG-010VN - Cũ Đẹp,"Mua ngay Laptop MSI Vector 16 HX AI A2XWHG-010VN cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: NVIDIA GeForce RTX 5070 Ti Laptop GPU, GDDR7 12GB Intel Graphics
- Dung lượng RAM: 16GB
- Loại RAM: DDR5-5600
- Số khe ram: 2 khe (2x 8GB, nâng cấp tối đa 96GB)
- Ổ cứng: 512GB*1 (1x M.2 SSD slot (NVMe PCIe Gen4), 1x M.2 SSD slot (NVMe PCIe Gen5) Compatible)
- Kích thước màn hình: 16 inches
- Công nghệ màn hình: Màn hình chống chóiG to G 3ms Độ phủ màu 100% DCI-P3 Độ sáng 500 nits
- Pin: 4-Cell 90 Whrs (Whr)
- Hệ điều hành: Windows 11 Home
- Độ phân giải màn hình: 2560 x 1600 pixels (2.5K)
- Loại CPU: Intel Core Ultra 7 255HX với Intel AI Boost (NPU), 20 lõi (8 P-cores + 12 E-cores), 20 luồng, 36MB cache, Max Turbo Frequency 5.2 GHz
- Cổng giao tiếp: 2x Thunderbolt 5 (DisplayPort/ Power Delivery 3.1) 2x Type-A USB3.2 Gen2 1x Đầu đọc thẻ SD Express 1x HDMI 2.1 (8K @ 60Hz / 4K @ 120Hz) 1x RJ45 1x SD Express","Mua ngay Laptop MSI Vector 16 HX AI A2XWHG-010VN cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,38990000,MSI,0,77,0,2024-11-20 10:20:11,2026-03-29 12:13:07
78,Loa Bluetooth GOOJODOQ AB4092,"Mua Loa Bluetooth GOOJODOQ AB4092 chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay GOOJODOQ AB4092 tại đây.","- Công suất: 60 W
- Thời lượng pin: 3 giờ
- Cổng kết nối: AUXUSBTF Card
- Số loa kết nối cùng lúc: 2
- Tính năng khác: Hỗ trợ thẻ nhớ
- Hãng sản xuất: Goojodoq","Mua Loa Bluetooth GOOJODOQ AB4092 chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay GOOJODOQ AB4092 tại đây.",Khác,1639000,Goojodoq,2,144,0,2024-08-26 05:11:33,2026-03-29 12:13:07
79,Loa Bluetooth GOOJODOQ AB4094,"Mua Loa Bluetooth GOOJODOQ AB4094 chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay GOOJODOQ AB4094 tại đây.","- Tính năng khác: Hỗ trợ thẻ nhớ
- Hãng sản xuất: Goojodoq","Mua Loa Bluetooth GOOJODOQ AB4094 chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay GOOJODOQ AB4094 tại đây.",Khác,159000,Goojodoq,2,113,0,2025-11-07 07:44:50,2026-03-29 12:13:07
80,Loa Bluetooth GOOJODOQ AB4095,"Mua Loa Bluetooth GOOJODOQ AB4095 chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay GOOJODOQ AB4095 tại đây.","- Trọng lượng: 229 g
- Công nghệ âm thanh: Âm thanh Stereo
- Công suất: 5 W
- Thời lượng pin: 5 giờ (ở mức âm lượng 70%, tắt đèn)
- Tính năng khác: 3 mức độ ánh sángGhép nối TWS
- Hãng sản xuất: Goojodoq","Mua Loa Bluetooth GOOJODOQ AB4095 chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay GOOJODOQ AB4095 tại đây.",Khác,339000,Goojodoq,70,86,0,2025-01-17 14:20:17,2026-03-29 12:13:07
81,Loa Bluetooth tích hợp đèn ngủ GOOJODOQ AB4097,"Mua Loa Bluetooth tích hợp đèn ngủ GOOJODOQ AB4097 chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay GOOJODOQ AB4097 tại đây.","- Trọng lượng: 565 g
- Kích thước: 75 x 240 mm
- Công suất: 10 W
- Thời lượng pin: 3 – 5 giờ (ở mức âm lượng 50%)
- Cổng kết nối: AUX TF/Micro SD
- Tính năng khác: 24 chế độ đèn LEDĐộ trễ thấpGhép nối TWS
- Cấu tạo: 2 loa 52 mm
- Hãng sản xuất: Goojodoq","Mua Loa Bluetooth tích hợp đèn ngủ GOOJODOQ AB4097 chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay GOOJODOQ AB4097 tại đây.",Khác,180000,Goojodoq,50,174,0,2024-04-24 20:28:19,2026-03-29 12:13:07
82,MacBook Pro 14 M3 Pro 2023 11 CPU - 14 GPU 18GB 1TB - Cũ Đẹp,"MacBook Pro 14 M3 Pro 2023 11 CPU - 14 GPU 18GB 1TB - Cũ Đẹp giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: 14 nhânNeural Engine 16 nhân
- Dung lượng RAM: 18GB
- Ổ cứng: 1TB
- Kích thước màn hình: 14.2 inches
- Công nghệ màn hình: Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hìnhĐộ sáng đỉnh 1600 nit (chỉ nội dung HDR)True ToneProMotion
- Pin: 70Wh
- Độ phân giải màn hình: 3024 x 1964 pixels
- Loại CPU: Apple M3 Pro 11 nhân
- Cổng giao tiếp: Hai cổng Thunderbolt / USB 4 (USB-C)Ba cổng Thunderbolt 4 (USB-C)Cổng HDMI Cổng HDMIKhe thẻ nhớ SDXCJack 3.5mm","MacBook Pro 14 M3 Pro 2023 11 CPU - 14 GPU 18GB 1TB - Cũ Đẹp giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,37990000,Apple,2,191,0,2024-07-04 23:02:43,2026-03-29 12:13:07
83,Màn hình Gaming Acer Nitro KG240Y M5 24 inch - Cũ Trầy Xước,"Mua Màn hình Gaming Acer Nitro KG240Y M5 24 inch cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Kích thước thực tế (bao gồm viền): 24 inches
- Tấm nền: IPS
- Tỉ lệ màn hình: 16:9
- Tần số quét: 180 Hz
- Thời gian phản hồi: 1ms
- Độ tương phản động: 100,000,000:1
- Treo tường: 100 x 100 mm
- Cổng kết nối: HDMIDisplayPort
- Trọng lượng: 2.7kg
- Độ phân giải màn hình: 1920 x 1080","Mua Màn hình Gaming Acer Nitro KG240Y M5 24 inch cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,1590000,Acer,2,87,0,2025-01-27 08:33:36,2026-03-29 12:13:07
84,Màn hình Gaming MSI MAG 274F 27 inch - Đã Kích Hoạt,"Mua Màn hình Gaming MSI MAG 274F 27 inch cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Kích thước thực tế (bao gồm viền): 27 inches
- Tấm nền: IPS
- Tỉ lệ màn hình: 16:9
- Tần số quét: 200 Hz
- Thời gian phản hồi: 0.5ms
- Độ tương phản động: 100000000:1
- Treo tường: 100 x 100 mm
- Cổng kết nối: 1x HDMI 2.0b (FHD@200Hz) 1x DisplayPort 1.2a (HBR2)1x Headphone-out
- Kích thước: Có chân đế: 613.5 x 249.7 x 438.5 mmKhông có chân đế: 613.5 x 62.1 x 362.5 mm
- Trọng lượng: 4.2 kg / 6.25 kg
- Độ phân giải màn hình: 1920 x 1080 pixels","Mua Màn hình Gaming MSI MAG 274F 27 inch cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,2690000,MSI,2,39,0,2024-05-19 20:49:09,2026-03-29 12:13:07
85,Màn hình Gaming MSI MAG 275CQF E18 27 inch - Đã Kích Hoạt,"Mua Màn hình Gaming MSI MAG 275CQF E18 27 inch cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Kích thước thực tế (bao gồm viền): 27 inches
- Tấm nền: VA
- Tỉ lệ màn hình: 16:9
- Tần số quét: 180 Hz
- Thời gian phản hồi: 0.5ms
- Độ tương phản động: 100000000:1
- Treo tường: 100 x 100 mm
- Cổng kết nối: 2x HDMI 2.0b (WQHD@144Hz) 1x DisplayPort 1.4a (HBR3)1x Headphone-out
- Kích thước: Có chân đế: 611.5 x 249.7 x 439.1 mmKhông chân đế: 611.5 x 101.8 x 366.1 mm
- Trọng lượng: Có chân đế: 6.85 kgKhông chân đế: 4.6 kg
- Độ phân giải màn hình: 2560 x 1440 pixels","Mua Màn hình Gaming MSI MAG 275CQF E18 27 inch cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,3190000,MSI,2,11,0,2025-06-24 01:10:07,2026-03-29 12:13:07
86,Màn hình LG 24U411A-B 24 inch - Đã Kích Hoạt,"Mua Màn hình LG 24U411A-B 24 inch cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Kích thước thực tế (bao gồm viền): 24 inches
- Tấm nền: IPS
- Tỉ lệ màn hình: 16:9
- Tần số quét: 120 Hz
- Thời gian phản hồi: 1ms
- Treo tường: 100 x 100 mm
- Cổng kết nối: D-Sub HDMI
- Độ phân giải màn hình: 1920 x 1080 pixels","Mua Màn hình LG 24U411A-B 24 inch cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,1790000,LG,2,176,0,2025-08-29 09:24:08,2026-03-29 12:13:07
87,Màn hình Gaming MSI MAG 244F 24 inch - Cũ Đẹp,"Mua Màn hình Gaming MSI MAG 244F 24 inch cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Kích thước thực tế (bao gồm viền): 24 inches
- Tấm nền: IPS
- Tỉ lệ màn hình: 16:9
- Tần số quét: 200 Hz
- Thời gian phản hồi: 0.5ms
- Độ tương phản động: 100000000:1
- Treo tường: 100 x 100 mm
- Cổng kết nối: HDMI, DisplayPort, Headphone-out
- Độ phân giải màn hình: 1920 x 1080 pixels","Mua Màn hình Gaming MSI MAG 244F 24 inch cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,1890000,MSI,2,21,0,2024-12-31 08:51:46,2026-03-29 12:13:07
88,Màn hình MSI Pro MP243L E14 24 inch - Cũ Đẹp,"Mua Màn hình MSI Pro MP243L E14 24 inch cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Kích thước thực tế (bao gồm viền): 24 inches
- Tấm nền: IPS
- Tỉ lệ màn hình: 16:9
- Tần số quét: 144 Hz
- Thời gian phản hồi: 1ms
- Treo tường: 100 x 100 mm
- Cổng kết nối: 1x HDMI 2.0 (FHD@144Hz) 1x D-Sub (VGA)
- Kích thước: Có chân đế: 541.93 x 181.15 x 397.46 mmKhông chân đế: 541.93 x 43.71 x 322.25 mm
- Trọng lượng: Có chân đế: 4.75 kgKhông chân đế: 2.94 kg
- Độ phân giải màn hình: 1920 x 1080 pixels","Mua Màn hình MSI Pro MP243L E14 24 inch cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,1490000,MSI,2,61,0,2025-11-08 04:59:54,2026-03-29 12:13:07
89,Máy ảnh kỹ thuật số Nikon D600 - Cũ đẹp,"Máy ảnh kỹ thuật số Nikon D600 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Hãng sản xuất: Nikon
- Loại máy ảnh: Full-frame
- Loại cảm biến: CMOS Full-frame (35.9 x 24 mm)
- Loại ống kính: Ống kính rời Ngàm Nikon F
- Chế độ lấy nét: AF-S, AF-C, MF
- Kích thước ảnh: 6016 x 4016
- Loại kính ngắm: Quang học (DSLR) Độ phủ khung ngắm: 100%Độ phóng đại: 0.7x
- Màn trập: 1/4000 – 30 giây","Máy ảnh kỹ thuật số Nikon D600 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,9500000,Nikon,0,147,0,2026-03-09 05:16:15,2026-03-29 12:13:07
90,Máy ảnh kỹ thuật số Nikon D600 - Cũ trầy xước,"Máy ảnh kỹ thuật số Nikon D600 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Hãng sản xuất: Nikon
- Loại máy ảnh: Full-frame
- Loại cảm biến: CMOS Full-frame (35.9 x 24 mm)
- Loại ống kính: Ống kính rời Ngàm Nikon F
- Chế độ lấy nét: AF-S, AF-C, MF
- Kích thước ảnh: 6016 x 4016
- Loại kính ngắm: Quang học (DSLR) Độ phủ khung ngắm: 100%Độ phóng đại: 0.7x
- Màn trập: 1/4000 – 30 giây","Máy ảnh kỹ thuật số Nikon D600 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,8800000,Nikon,0,78,0,2025-12-26 01:42:12,2026-03-29 12:13:07
91,Máy ảnh kỹ thuật số Nikon D600 VN Full Box - Đã kích hoạt,"Máy ảnh kỹ thuật số Nikon D600 VN Full Box đã kích hoạt bảo hành, đổi mới 30 ngày, có trả góp 0%","- Hãng sản xuất: Nikon
- Loại máy ảnh: Full-frame
- Loại cảm biến: CMOS Full-frame (35.9 x 24 mm)
- Loại ống kính: Ống kính rời Ngàm Nikon F
- Chế độ lấy nét: AF-S, AF-C, MF
- Kích thước ảnh: 6016 x 4016
- Loại kính ngắm: Quang học (DSLR) Độ phủ khung ngắm: 100%Độ phóng đại: 0.7x
- Màn trập: 1/4000 – 30 giây","Máy ảnh kỹ thuật số Nikon D600 VN Full Box đã kích hoạt bảo hành, đổi mới 30 ngày, có trả góp 0%",Khác,10500000,Nikon,0,167,0,2024-10-19 00:22:17,2026-03-29 12:13:07
92,Máy ảnh kỹ thuật số Nikon D600 - Cũ xước cấn,"Máy ảnh kỹ thuật số Nikon D600 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Hãng sản xuất: Nikon
- Loại máy ảnh: Full-frame
- Loại cảm biến: CMOS Full-frame (35.9 x 24 mm)
- Loại ống kính: Ống kính rời Ngàm Nikon F
- Chế độ lấy nét: AF-S, AF-C, MF
- Kích thước ảnh: 6016 x 4016
- Loại kính ngắm: Quang học (DSLR) Độ phủ khung ngắm: 100%Độ phóng đại: 0.7x
- Màn trập: 1/4000 – 30 giây","Máy ảnh kỹ thuật số Nikon D600 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,8000000,Nikon,0,165,0,2024-05-03 00:12:46,2026-03-29 12:13:07
93,Máy tính bảng Lenovo Yoga Tab Wifi 12GB 256GB TB710 ZAG60105VN - Đã kích hoạt,"Mua máy tính bảng Lenovo Yoga Tab TB710 đã kích hoạt bảo hành, đổi mới 30 ngày, có trả góp 0%","- Kích thước màn hình: 11.1 inches
- Công nghệ màn hình: LTPS LCD
- Camera sau: 13MP + 2MP
- Camera trước: 13MP
- Chipset: Qualcomm® Snapdragon® 8 Gen 3
- Công nghệ NFC: Không
- Dung lượng RAM: 12 GB
- Bộ nhớ trong: 256 GB
- Pin: 8860mAh
- Hệ điều hành: Android™ 15
- Độ phân giải màn hình: 3200 x 2000 pixel (3.2K)
- Tính năng màn hình: Độ sáng 600-800 nits, Tần số quét 144Hz, Độ phủ màu 98% DCI-P3, Đạt chứng nhận TÜV Rheinland
- Loại CPU: 6 nhân (1x Cortex-X4 3.3GHz + 4x Cortex-A720 2.95GHz + 1x Cortex-A520 2.1GHz)","Mua máy tính bảng Lenovo Yoga Tab TB710 đã kích hoạt bảo hành, đổi mới 30 ngày, có trả góp 0%",Khác,12490000,Lenovo,98,27,0,2025-09-06 17:53:12,2026-03-29 12:13:07
94,Xiaomi Pad 8 8GB 128GB - Đã kích hoạt,"Mua Máy tính bảng Xiaomi Pad 8 đã kích hoạt bảo hành, đổi mới 30 ngày, có trả góp 0%","- Kích thước màn hình: 11.2 inches
- Công nghệ màn hình: LCD
- Camera sau: 13 MP
- Camera trước: 8MP
- Chipset: Snapdragon 8s Gen 4
- Công nghệ NFC: Có
- Dung lượng RAM: 8 GB
- Bộ nhớ trong: 128 GB
- Pin: 9.200 mAh
- Hệ điều hành: Android 16
- Độ phân giải màn hình: 2136 x 3200 pixels
- Tính năng màn hình: 144 Hz, HDR10, HDR Vivid và Dolby Vision, 800 nits","Mua Máy tính bảng Xiaomi Pad 8 đã kích hoạt bảo hành, đổi mới 30 ngày, có trả góp 0%",Điện thoại,8990000,Xiaomi,2,195,0,2025-08-24 05:45:17,2026-03-29 12:13:07
95,Ống kính Canon EF 24-105mm F/4L IS USM - Cũ trầy xước,"Ống kính Canon EF 24-105mm F/4L IS USM cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Hãng sản xuất: Canon
- Loại ống kính: Ngàm Canon EF Góc nhìn ngang : 74°−19°20’
- Khẩu độ: F/4L
- Cấu trúc quang học: 18 thấu kính thuộc 13 nhóm 8 lá khẩu
- Tiêu cự: 24-105 mm","Ống kính Canon EF 24-105mm F/4L IS USM cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,7000000,Canon,2,34,0,2025-03-25 17:17:49,2026-03-29 12:13:07
96,Ống kính Canon EF 24-105mm F/4L IS USM VN Full Box - Đã kích hoạt,"Ống kính Canon EF 24-105mm F/4L IS USM đã kích hoạt bảo hành, đổi mới 30 ngày, có trả góp 0%","- Hãng sản xuất: Canon
- Loại ống kính: Ngàm Canon EF Góc nhìn ngang : 74°−19°20’
- Khẩu độ: F/4L
- Cấu trúc quang học: 18 thấu kính thuộc 13 nhóm 8 lá khẩu
- Tiêu cự: 24-105 mm","Ống kính Canon EF 24-105mm F/4L IS USM đã kích hoạt bảo hành, đổi mới 30 ngày, có trả góp 0%",Khác,8000000,Canon,2,28,0,2024-11-04 06:27:38,2026-03-29 12:13:07
97,Ống kính Canon EF 24-105mm F/4L IS USM - Cũ xước cấn,"Ống kính Canon EF 24-105mm F/4L IS USM cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Hãng sản xuất: Canon
- Loại ống kính: Ngàm Canon EF Góc nhìn ngang : 74°−19°20’
- Khẩu độ: F/4L
- Cấu trúc quang học: 18 thấu kính thuộc 13 nhóm 8 lá khẩu
- Tiêu cự: 24-105 mm","Ống kính Canon EF 24-105mm F/4L IS USM cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,6500000,Canon,2,109,0,2025-04-17 15:00:31,2026-03-29 12:13:07
98,Ống kính Canon EF 24-105mm F/4L IS USM - Cũ đẹp,"Ống kính Canon EF 24-105mm F/4L IS USM cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Hãng sản xuất: Canon
- Loại ống kính: Ngàm Canon EF Góc nhìn ngang : 74°−19°20’
- Khẩu độ: F/4L
- Cấu trúc quang học: 18 thấu kính thuộc 13 nhóm 8 lá khẩu
- Tiêu cự: 24-105 mm","Ống kính Canon EF 24-105mm F/4L IS USM cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,6000000,Canon,2,16,0,2025-03-06 11:50:20,2026-03-29 12:13:07
99,Ốp lưng iPhone 15 X Level Sparkling Magsafe,"Mua ngay Ốp lưng iPhone 15 X Level Sparkling Magsafe chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Dòng sản phẩm: iPhone 15
- Phân loại ốp: Chống sốc, Ốp trong
- Tính năng: Hỗ trợ sạc MagSafe, Hỗ trợ sạc không dây, Siêu mỏng, Chống sốc, va đập, Chống trầy xước
- Dùng được cho: iPhone 15
- Hãng sản xuất: Hãng khác","Mua ngay Ốp lưng iPhone 15 X Level Sparkling Magsafe chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Điện thoại,150000,Hãng khác,0,131,0,2024-08-09 06:25:22,2026-03-29 12:13:07
100,Samsung Galaxy Watch5 44mm LTE - Cũ Xước Cấn,"Mua Đồng hồ Galaxy Watch 5 44mm LTE cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Công nghệ màn hình: Amoled
- Kích thước màn hình: 1.4 inch
- Đường kính mặt: 44mm
- Bộ nhớ trong: 16 GB
- Nghe,gọi: Nghe gọi qua Bluetooth
- Tiện ích sức khoẻ: Chế độ luyện tập, Theo dõi giấc ngủ, Đo nhịp tim, Đo lượng oxy trong máu, Đếm bước chân, Tính calo tiêu thụ, Tính quãng đường chạy, Đo mức độ stress, Cảm biến nhiệt độ, Cảnh báo nhịp tim bất thường, Đo chỉ số năng lượng cơ thể, Đo điện tâm đồ, Đo VO2 max (Đo lượng tiêu thụ oxy tối đa), Đo huyết áp
- Tương thích: Android, iOS
- Thời lượng pin: Chế độ thông minh: 2 ngày
- Hãng sản xuất: Samsung Chính hãng","Mua Đồng hồ Galaxy Watch 5 44mm LTE cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Điện thoại,1390000,Samsung Chính hãng,45,168,0,2025-12-22 21:56:38,2026-03-29 12:13:07
101,Vòng đeo tay thông minh Huawei Band 11 - Đã Kích Hoạt,"Mua HUAWEI Band 11 màn hình 1.62&quot; cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Công nghệ màn hình: Màn hình AMOLED Độ sáng tối đa lên đến 1500 nit
- Kích thước màn hình: 1.62 inch
- Đường kính mặt: 42.6 mm
- Kích thước cổ tay phù hợp: Đen, xanh lá, trắng: 130 - 210 mm Tím, Beige: 120 - 190 mm
- Nghe,gọi: Không
- Tiện ích sức khoẻ: Chế độ luyện tập, Theo dõi giấc ngủ, Đo nhịp tim, Đo lượng oxy trong máu, Đếm bước chân, Tính calo tiêu thụ, Tính quãng đường chạy, Đo mức độ stress, Theo dõi chu kỳ, Tình trạng HRV (Heart Rate Variability)
- Tương thích: Android 9.0 trở lên iOS 13.0 trở lên
- Thời lượng pin: Thời lượng sử dụng tối đa 14 ngày. Thời lượng sử dụng thường xuyên 8 ngày.Thời lượng sử dụng 3 ngày khi bật AOD.
- Hãng sản xuất: Huawei","Mua HUAWEI Band 11 màn hình 1.62&quot; cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,790000,Huawei,27,151,0,2024-06-08 14:48:40,2026-03-29 12:13:07
